window_start,window_end,anomaly_score,anchor_period
2024-12-22 07:06:37,2024-12-22 07:36:37,0.088,baseline
2024-12-22 14:21:37,2024-12-22 14:51:37,0.0999,baseline
2024-12-23 03:36:37,2024-12-23 04:06:37,0.1888,baseline
2024-12-23 11:51:37,2024-12-23 12:21:37,0.1151,baseline
2024-12-23 12:06:37,2024-12-23 12:36:37,0.1047,baseline
2024-12-25 04:06:37,2024-12-25 04:36:37,0.0855,baseline
2024-12-27 07:51:37,2024-12-27 08:21:37,0.0641,baseline
2024-12-29 12:21:37,2024-12-29 12:51:37,0.1338,baseline
2025-01-01 08:51:37,2025-01-01 09:21:37,0.0602,baseline
2025-01-01 09:06:37,2025-01-01 09:36:37,0.0801,baseline
2025-01-02 06:36:37,2025-01-02 07:06:37,0.0608,baseline
2025-01-03 01:51:37,2025-01-03 02:21:37,0.4158,baseline
2025-01-03 02:06:37,2025-01-03 02:36:37,0.3458,baseline
2025-01-04 03:21:37,2025-01-04 03:51:37,0.092,baseline
2025-01-05 11:06:37,2025-01-05 11:36:37,0.0766,baseline
2025-01-06 04:21:37,2025-01-06 04:51:37,0.076,baseline
2025-01-06 04:36:37,2025-01-06 05:06:37,0.11,baseline
2025-01-06 12:36:37,2025-01-06 13:06:37,0.1912,baseline
2025-01-06 12:51:37,2025-01-06 13:21:37,0.1988,baseline
2025-01-07 02:06:37,2025-01-07 02:36:37,0.1694,baseline
2025-01-07 06:36:37,2025-01-07 07:06:37,0.5827,baseline
2025-01-08 01:51:37,2025-01-08 02:21:37,0.1512,baseline
2025-01-08 02:06:37,2025-01-08 02:36:37,0.1594,baseline
2025-01-09 04:06:37,2025-01-09 04:36:37,0.0513,baseline
2025-01-12 02:21:37,2025-01-12 02:51:37,0.0806,baseline
2025-01-12 05:36:37,2025-01-12 06:06:37,0.9884,baseline
2025-01-12 05:51:37,2025-01-12 06:21:37,0.4307,baseline
2025-01-12 07:36:37,2025-01-12 08:06:37,0.0987,baseline
2025-01-13 12:51:37,2025-01-13 13:21:37,0.0564,baseline
2025-01-13 13:06:37,2025-01-13 13:36:37,0.0569,baseline
2025-01-14 03:51:37,2025-01-14 04:21:37,0.0529,baseline
2025-01-15 01:36:37,2025-01-15 02:06:37,0.0639,baseline
2025-01-15 05:51:37,2025-01-15 06:21:37,0.2479,baseline
2025-01-15 09:06:37,2025-01-15 09:36:37,0.2165,baseline
2025-01-15 09:21:37,2025-01-15 09:51:37,0.0754,baseline
2025-01-15 11:51:37,2025-01-15 12:21:37,0.1416,baseline
2025-01-15 12:06:37,2025-01-15 12:36:37,0.0608,baseline
2025-01-17 00:51:37,2025-01-17 01:21:37,0.0883,baseline
2025-01-18 00:36:37,2025-01-18 01:06:37,0.0612,baseline
2025-01-19 01:06:37,2025-01-19 01:36:37,0.1005,baseline
2025-01-19 05:21:37,2025-01-19 05:51:37,0.0889,baseline
2025-01-19 05:36:37,2025-01-19 06:06:37,0.0596,baseline
2025-01-20 00:36:37,2025-01-20 01:06:37,0.4561,baseline
2025-01-20 04:51:37,2025-01-20 05:21:37,0.9957,baseline
2025-01-20 05:06:37,2025-01-20 05:36:37,0.99,baseline
2025-01-20 12:51:37,2025-01-20 13:21:37,0.0597,baseline
2025-01-20 13:06:37,2025-01-20 13:36:37,0.0649,baseline
2025-01-21 04:21:37,2025-01-21 04:51:37,0.2967,baseline
2025-01-22 03:51:37,2025-01-22 04:21:37,0.0811,baseline
2025-01-22 08:51:37,2025-01-22 09:21:37,0.0715,baseline
2025-01-23 02:21:37,2025-01-23 02:51:37,0.3584,baseline
2025-01-24 01:06:37,2025-01-24 01:36:37,0.302,baseline
2025-01-24 04:21:37,2025-01-24 04:51:37,0.0747,baseline
2025-01-24 04:36:37,2025-01-24 05:06:37,0.1636,baseline
2025-01-26 07:06:37,2025-01-26 07:36:37,0.2816,baseline
2025-01-26 07:21:37,2025-01-26 07:51:37,0.1369,baseline
2025-01-27 00:51:37,2025-01-27 01:21:37,0.1534,baseline
2025-01-27 09:06:37,2025-01-27 09:36:37,0.1266,baseline
2025-01-30 03:51:37,2025-01-30 04:21:37,0.2639,baseline
2025-01-30 04:06:37,2025-01-30 04:36:37,0.2209,baseline
2025-01-31 10:36:37,2025-01-31 11:06:37,0.0805,baseline
2025-01-31 10:51:37,2025-01-31 11:21:37,0.0638,baseline
2025-02-01 04:51:37,2025-02-01 05:21:37,0.3903,baseline
2025-02-02 03:36:37,2025-02-02 04:06:37,0.7866,baseline
2025-02-02 03:51:37,2025-02-02 04:21:37,0.8881,baseline
2025-02-02 04:06:37,2025-02-02 04:36:37,0.8867,baseline
2025-02-02 08:06:37,2025-02-02 08:36:37,0.6497,baseline
2025-02-03 04:36:37,2025-02-03 05:06:37,0.047,baseline
2025-02-03 09:51:37,2025-02-03 10:21:37,0.2612,baseline
2025-02-04 11:51:37,2025-02-04 12:21:37,0.0674,baseline
2025-02-04 12:06:37,2025-02-04 12:36:37,0.0298,baseline
2025-02-05 00:51:37,2025-02-05 01:21:37,0.199,baseline
2025-02-05 01:06:37,2025-02-05 01:36:37,0.0998,baseline
2025-02-05 03:51:37,2025-02-05 04:21:37,0.0749,baseline
2025-02-06 01:06:37,2025-02-06 01:36:37,0.1033,baseline
2025-02-06 05:06:37,2025-02-06 05:36:37,0.0626,baseline
2025-02-06 05:21:37,2025-02-06 05:51:37,0.0583,baseline
2025-02-06 13:21:37,2025-02-06 13:51:37,0.0605,baseline
2025-02-07 10:36:37,2025-02-07 11:06:37,0.2289,baseline
2025-02-07 10:51:37,2025-02-07 11:21:37,0.1038,baseline
2025-02-07 12:21:37,2025-02-07 12:51:37,0.0558,baseline
2025-02-09 04:51:37,2025-02-09 05:21:37,0.9812,baseline
2025-02-09 05:06:37,2025-02-09 05:36:37,0.8715,baseline
2025-02-10 00:36:37,2025-02-10 01:06:37,0.5339,baseline
2025-02-10 00:51:37,2025-02-10 01:21:37,0.3826,baseline
2025-02-10 04:21:37,2025-02-10 04:51:37,0.0616,baseline
2025-02-10 09:51:37,2025-02-10 10:21:37,0.1982,baseline
2025-02-10 11:51:37,2025-02-10 12:21:37,0.0533,baseline
2025-02-11 07:51:37,2025-02-11 08:21:37,0.4164,baseline
2025-02-11 08:06:37,2025-02-11 08:36:37,0.608,baseline
2025-02-12 00:51:37,2025-02-12 01:21:37,0.2293,baseline
2025-02-12 01:06:37,2025-02-12 01:36:37,0.2146,baseline
2025-02-12 04:36:37,2025-02-12 05:06:37,0.1309,baseline
2025-02-13 02:36:37,2025-02-13 03:06:37,0.0588,baseline
2025-02-13 02:51:37,2025-02-13 03:21:37,0.0655,baseline
2025-02-13 08:51:37,2025-02-13 09:21:37,0.517,baseline
2025-02-13 09:06:37,2025-02-13 09:36:37,0.4742,baseline
2025-02-14 00:51:37,2025-02-14 01:21:37,0.2497,baseline
2025-02-15 09:36:37,2025-02-15 10:06:37,0.0489,baseline
2025-02-15 12:36:37,2025-02-15 13:06:37,0.1363,baseline
2025-02-17 08:51:37,2025-02-17 09:21:37,0.3009,baseline
2025-02-18 07:51:37,2025-02-18 08:21:37,0.0744,baseline
2025-02-18 12:36:37,2025-02-18 13:06:37,0.0321,baseline
2025-02-19 01:51:37,2025-02-19 02:21:37,0.0733,baseline
2025-02-19 07:51:37,2025-02-19 08:21:37,0.3987,baseline
2025-02-20 23:51:37,2025-02-21 00:21:37,0.4023,baseline
2025-02-21 00:06:37,2025-02-21 00:36:37,0.1475,baseline
2025-02-21 04:06:37,2025-02-21 04:36:37,0.0605,baseline
2025-02-23 07:51:37,2025-02-23 08:21:37,0.2833,baseline
2025-02-23 08:06:37,2025-02-23 08:36:37,0.167,baseline
2025-02-24 00:51:37,2025-02-24 01:21:37,0.1837,baseline
2025-02-24 01:06:37,2025-02-24 01:36:37,0.1576,baseline
2025-02-24 04:36:37,2025-02-24 05:06:37,0.1311,baseline
2025-02-24 08:06:37,2025-02-24 08:36:37,0.1266,baseline
2025-02-24 08:21:37,2025-02-24 08:51:37,0.0698,baseline
2025-02-25 00:21:37,2025-02-25 00:51:37,0.101,baseline
2025-02-25 04:06:37,2025-02-25 04:36:37,0.0711,baseline
2025-02-25 09:36:37,2025-02-25 10:06:37,0.2188,baseline
2025-02-25 09:51:37,2025-02-25 10:21:37,0.1235,baseline
2025-02-27 12:21:37,2025-02-27 12:51:37,0.1422,baseline
2025-02-28 12:21:37,2025-02-28 12:51:37,0.0613,baseline
2025-02-28 12:36:37,2025-02-28 13:06:37,0.0647,baseline
2025-03-01 08:51:37,2025-03-01 09:21:37,0.1576,baseline
2025-03-01 09:06:37,2025-03-01 09:36:37,0.1565,baseline
2025-03-03 09:06:37,2025-03-03 09:36:37,0.1966,baseline
2025-03-03 09:21:37,2025-03-03 09:51:37,0.0934,baseline
2025-03-03 12:06:37,2025-03-03 12:36:37,0.0692,baseline
2025-03-03 12:21:37,2025-03-03 12:51:37,0.0862,baseline
2025-03-04 00:51:37,2025-03-04 01:21:37,0.1398,baseline
2025-03-04 05:36:37,2025-03-04 06:06:37,0.5225,baseline
2025-03-04 05:51:37,2025-03-04 06:21:37,0.2827,baseline
2025-03-05 05:06:37,2025-03-05 05:36:37,0.0628,baseline
2025-03-05 05:21:37,2025-03-05 05:51:37,0.0565,baseline
2025-03-05 09:51:37,2025-03-05 10:21:37,0.143,baseline
2025-03-05 12:21:37,2025-03-05 12:51:37,0.0802,baseline
2025-03-07 04:21:37,2025-03-07 04:51:37,0.0969,baseline
2025-03-07 04:36:37,2025-03-07 05:06:37,0.1595,baseline
2025-03-08 06:06:37,2025-03-08 06:36:37,0.0752,baseline
2025-03-10 00:51:37,2025-03-10 01:21:37,0.1326,baseline
2025-03-10 01:06:37,2025-03-10 01:36:37,0.0835,baseline
2025-03-10 07:36:37,2025-03-10 08:06:37,0.154,baseline
2025-03-11 02:21:37,2025-03-11 02:51:37,0.0713,baseline
2025-03-11 02:36:37,2025-03-11 03:06:37,0.0722,baseline
2025-03-11 04:21:37,2025-03-11 04:51:37,0.0666,baseline
2025-03-11 04:36:37,2025-03-11 05:06:37,0.0688,baseline
2025-03-12 01:06:37,2025-03-12 01:36:37,0.3163,baseline
2025-03-13 02:51:37,2025-03-13 03:21:37,0.0986,baseline
2025-03-13 12:51:37,2025-03-13 13:21:37,0.165,baseline
2025-03-13 13:06:37,2025-03-13 13:36:37,0.0659,baseline
2025-03-13 23:51:37,2025-03-14 00:21:37,0.0761,baseline
2025-03-14 00:06:37,2025-03-14 00:36:37,0.0698,baseline
2025-03-14 04:21:37,2025-03-14 04:51:37,0.1117,baseline
2025-03-14 04:36:37,2025-03-14 05:06:37,0.1313,baseline
2025-03-15 06:06:37,2025-03-15 06:36:37,0.3702,baseline
2025-03-15 06:21:37,2025-03-15 06:51:37,0.3091,baseline
2025-03-15 12:36:37,2025-03-15 13:06:37,0.0631,baseline
2025-03-19 00:51:37,2025-03-19 01:21:37,0.0582,baseline
2025-03-19 01:06:37,2025-03-19 01:36:37,0.0584,baseline
2025-03-19 05:06:37,2025-03-19 05:36:37,0.1304,baseline
2025-03-19 05:21:37,2025-03-19 05:51:37,0.0901,baseline
2025-03-20 09:36:37,2025-03-20 10:06:37,0.4903,pre_anchor
2025-03-21 04:51:37,2025-03-21 05:21:37,0.1324,pre_anchor
2025-03-22 00:51:37,2025-03-22 01:21:37,0.2188,pre_anchor
2025-03-23 08:36:37,2025-03-23 09:06:37,0.0371,pre_anchor
2025-03-24 01:06:37,2025-03-24 01:36:37,0.0825,pre_anchor
2025-03-24 01:21:37,2025-03-24 01:51:37,0.0873,pre_anchor
2025-03-25 00:06:37,2025-03-25 00:36:37,0.1127,pre_anchor
2025-03-25 00:21:37,2025-03-25 00:51:37,0.1046,pre_anchor
2025-03-25 08:21:37,2025-03-25 08:51:37,0.1802,pre_anchor
2025-03-26 00:51:37,2025-03-26 01:21:37,0.0696,pre_anchor
2025-03-26 01:06:37,2025-03-26 01:36:37,0.0725,pre_anchor
2025-03-26 05:06:37,2025-03-26 05:36:37,0.0879,pre_anchor
2025-03-26 05:21:37,2025-03-26 05:51:37,0.1148,pre_anchor
2025-03-26 09:06:37,2025-03-26 09:36:37,0.0848,pre_anchor
2025-03-26 09:21:37,2025-03-26 09:51:37,0.0528,pre_anchor
2025-03-26 12:21:37,2025-03-26 12:51:37,0.0348,pre_anchor
2025-03-26 12:36:37,2025-03-26 13:06:37,0.0454,pre_anchor
2025-04-02 12:21:37,2025-04-02 12:51:37,0.0946,pre_anchor
2025-04-03 02:36:37,2025-04-03 03:06:37,0.1186,pre_anchor
2025-04-03 02:51:37,2025-04-03 03:21:37,0.1123,pre_anchor
2025-04-03 08:21:37,2025-04-03 08:51:37,0.1035,pre_anchor
2025-04-04 00:51:37,2025-04-04 01:21:37,0.1352,pre_anchor
2025-04-04 01:06:37,2025-04-04 01:36:37,0.172,pre_anchor
2025-04-04 05:06:37,2025-04-04 05:36:37,0.4854,pre_anchor
2025-04-04 05:21:37,2025-04-04 05:51:37,0.0907,pre_anchor
2025-04-04 08:36:37,2025-04-04 09:06:37,0.0747,pre_anchor
2025-04-04 12:21:37,2025-04-04 12:51:37,0.1165,pre_anchor
2025-04-04 12:36:37,2025-04-04 13:06:37,0.035,pre_anchor
2025-04-06 04:51:37,2025-04-06 05:21:37,0.0354,pre_anchor
2025-04-06 05:06:37,2025-04-06 05:36:37,0.0407,pre_anchor
2025-04-06 09:06:37,2025-04-06 09:36:37,0.0857,pre_anchor
2025-04-07 00:51:37,2025-04-07 01:21:37,0.1751,pre_anchor
2025-04-07 01:06:37,2025-04-07 01:36:37,0.1862,pre_anchor
2025-04-08 00:51:37,2025-04-08 01:21:37,0.0968,pre_anchor
2025-04-08 01:06:37,2025-04-08 01:36:37,0.0371,pre_anchor
2025-04-08 04:21:37,2025-04-08 04:51:37,0.3168,pre_anchor
2025-04-08 04:36:37,2025-04-08 05:06:37,0.29,pre_anchor
2025-04-09 04:36:37,2025-04-09 05:06:37,0.0679,pre_anchor
2025-04-09 04:51:37,2025-04-09 05:21:37,0.0643,pre_anchor
2025-04-09 08:06:37,2025-04-09 08:36:37,0.2188,pre_anchor
2025-04-09 08:21:37,2025-04-09 08:51:37,0.0863,pre_anchor
2025-04-10 02:51:37,2025-04-10 03:21:37,0.5,pre_anchor
2025-04-10 04:51:37,2025-04-10 05:21:37,0.0669,pre_anchor
2025-04-10 12:06:37,2025-04-10 12:36:37,0.0545,pre_anchor
2025-04-10 12:21:37,2025-04-10 12:51:37,0.1686,pre_anchor
2025-04-11 04:51:37,2025-04-11 05:21:37,0.1007,pre_anchor
2025-04-11 05:06:37,2025-04-11 05:36:37,0.1728,pre_anchor
2025-04-12 03:36:37,2025-04-12 04:06:37,0.099,pre_anchor
2025-04-13 11:51:37,2025-04-13 12:21:37,0.0793,pre_anchor
2025-04-13 12:06:37,2025-04-13 12:36:37,0.0534,pre_anchor
2025-04-14 08:06:37,2025-04-14 08:36:37,0.0485,pre_anchor
2025-04-15 01:21:37,2025-04-15 01:51:37,0.1666,pre_anchor
2025-04-15 01:36:37,2025-04-15 02:06:37,0.201,pre_anchor
2025-04-16 06:21:37,2025-04-16 06:51:37,0.3721,pre_anchor
2025-04-17 08:06:37,2025-04-17 08:36:37,0.0901,pre_anchor
2025-04-18 01:51:37,2025-04-18 02:21:37,0.0823,pre_anchor
2025-04-18 02:06:37,2025-04-18 02:36:37,0.0796,pre_anchor
2025-04-18 04:06:37,2025-04-18 04:36:37,0.077,pre_anchor
2025-04-18 04:21:37,2025-04-18 04:51:37,0.0698,pre_anchor
2025-04-20 03:51:37,2025-04-20 04:21:37,0.138,pre_anchor
2025-04-20 04:06:37,2025-04-20 04:36:37,0.1394,pre_anchor
2025-04-21 00:51:37,2025-04-21 01:21:37,0.1149,pre_anchor
2025-04-21 01:06:37,2025-04-21 01:36:37,0.105,pre_anchor
2025-04-24 08:36:37,2025-04-24 09:06:37,0.0721,pre_anchor
2025-04-24 12:06:37,2025-04-24 12:36:37,0.073,pre_anchor
2025-04-25 00:51:37,2025-04-25 01:21:37,0.1293,pre_anchor
2025-04-25 01:06:37,2025-04-25 01:36:37,0.0967,pre_anchor
2025-04-26 05:51:37,2025-04-26 06:21:37,0.099,pre_anchor
2025-04-26 06:06:37,2025-04-26 06:36:37,0.1437,pre_anchor
2025-04-27 05:21:37,2025-04-27 05:51:37,0.1728,pre_anchor
2025-04-27 05:36:37,2025-04-27 06:06:37,0.1152,pre_anchor
2025-04-27 07:51:37,2025-04-27 08:21:37,0.0745,pre_anchor
2025-05-04 07:36:37,2025-05-04 08:06:37,0.1208,pre_anchor
2025-05-09 02:51:37,2025-05-09 03:21:37,0.5939,pre_anchor
2025-05-09 03:06:37,2025-05-09 03:36:37,0.5567,pre_anchor
2025-05-14 00:51:37,2025-05-14 01:21:37,0.5632,pre_anchor
2025-05-14 01:06:37,2025-05-14 01:36:37,0.13,pre_anchor
2025-05-18 05:21:37,2025-05-18 05:51:37,0.6411,pre_anchor
2025-05-29 00:51:37,2025-05-29 01:21:37,0.6714,pre_anchor
2025-05-29 01:06:37,2025-05-29 01:36:37,0.0722,pre_anchor
2025-05-29 05:36:37,2025-05-29 06:06:37,0.0849,pre_anchor
2025-05-29 08:36:37,2025-05-29 09:06:37,0.1076,pre_anchor
2025-05-29 11:51:37,2025-05-29 12:21:37,0.0616,pre_anchor
2025-05-31 04:51:37,2025-05-31 05:21:37,0.7698,pre_anchor
2025-05-31 05:06:37,2025-05-31 05:36:37,0.0856,pre_anchor
2025-06-01 04:51:37,2025-06-01 05:21:37,0.2093,pre_anchor
2025-06-01 05:06:37,2025-06-01 05:36:37,0.2675,pre_anchor
2025-06-06 03:21:37,2025-06-06 03:51:37,0.1827,pre_anchor
2025-06-06 03:36:37,2025-06-06 04:06:37,0.1666,pre_anchor
2025-06-06 07:21:37,2025-06-06 07:51:37,0.1716,pre_anchor
2025-06-06 07:36:37,2025-06-06 08:06:37,0.0989,pre_anchor
2025-06-14 04:06:37,2025-06-14 04:36:37,0.0853,pre_anchor
2025-06-14 04:21:37,2025-06-14 04:51:37,0.0598,pre_anchor
2025-06-14 06:36:37,2025-06-14 07:06:37,0.1715,pre_anchor
2025-06-14 06:51:37,2025-06-14 07:21:37,0.0773,pre_anchor
2025-06-20 23:51:37,2025-06-21 00:21:37,0.0625,post_anchor
2025-06-21 00:06:37,2025-06-21 00:36:37,0.058,post_anchor
2025-06-24 11:36:37,2025-06-24 12:06:37,0.0778,post_anchor
2025-06-30 01:06:37,2025-06-30 01:36:37,0.072,post_anchor
2025-06-30 01:21:37,2025-06-30 01:51:37,0.0465,post_anchor
2025-07-09 05:06:37,2025-07-09 05:36:37,0.0278,post_anchor
2025-07-13 04:06:37,2025-07-13 04:36:37,0.3118,post_anchor
2025-07-13 04:21:37,2025-07-13 04:51:37,0.1664,post_anchor
2025-07-17 09:06:37,2025-07-17 09:36:37,0.096,post_anchor
2025-07-17 09:21:37,2025-07-17 09:51:37,0.0586,post_anchor
2025-07-22 00:36:37,2025-07-22 01:06:37,0.0728,post_anchor
2025-07-22 00:51:37,2025-07-22 01:21:37,0.047,post_anchor
2025-07-22 01:06:37,2025-07-22 01:36:37,0.2349,post_anchor
2025-07-22 01:21:37,2025-07-22 01:51:37,0.2362,post_anchor
2025-07-22 09:06:37,2025-07-22 09:36:37,0.0584,post_anchor
2025-07-30 00:06:37,2025-07-30 00:36:37,0.5616,post_anchor
2025-07-30 00:21:37,2025-07-30 00:51:37,0.1519,post_anchor
2025-08-02 11:36:37,2025-08-02 12:06:37,0.1985,post_anchor
2025-08-06 10:21:37,2025-08-06 10:51:37,0.3663,post_anchor
2025-08-06 10:36:37,2025-08-06 11:06:37,0.1545,post_anchor
2025-08-10 02:36:37,2025-08-10 03:06:37,0.4776,post_anchor
2025-08-10 02:51:37,2025-08-10 03:21:37,0.1295,post_anchor
2025-08-12 00:21:37,2025-08-12 00:51:37,0.5238,post_anchor
2025-08-12 00:36:37,2025-08-12 01:06:37,0.1437,post_anchor
2025-09-01 10:36:37,2025-09-01 11:06:37,0.0373,post_anchor
2025-09-02 06:51:37,2025-09-02 07:21:37,0.0992,post_anchor
2025-09-02 07:06:37,2025-09-02 07:36:37,0.1005,post_anchor
2025-09-03 00:06:37,2025-09-03 00:36:37,0.4849,post_anchor
2025-09-03 00:21:37,2025-09-03 00:51:37,0.077,post_anchor
2025-09-18 09:06:37,2025-09-18 09:36:37,0.066,follow_up
2025-09-18 09:21:37,2025-09-18 09:51:37,0.0891,follow_up
2025-09-19 01:06:37,2025-09-19 01:36:37,0.1273,follow_up
2025-09-19 01:21:37,2025-09-19 01:51:37,0.0619,follow_up
2025-09-19 01:36:37,2025-09-19 02:06:37,0.0553,follow_up
2025-09-19 01:51:37,2025-09-19 02:21:37,0.0319,follow_up
2025-09-20 02:36:37,2025-09-20 03:06:37,0.1001,follow_up
2025-09-20 02:51:37,2025-09-20 03:21:37,0.0885,follow_up
2025-09-21 03:51:37,2025-09-21 04:21:37,0.6723,follow_up
2025-09-21 04:06:37,2025-09-21 04:36:37,0.2478,follow_up
2025-09-28 04:51:37,2025-09-28 05:21:37,0.5346,follow_up
2025-09-28 05:06:37,2025-09-28 05:36:37,0.4059,follow_up
2025-09-29 00:06:37,2025-09-29 00:36:37,0.3409,follow_up
2025-09-29 03:36:37,2025-09-29 04:06:37,0.1477,follow_up
2025-10-03 01:06:37,2025-10-03 01:36:37,0.5243,follow_up
2025-10-05 01:51:37,2025-10-05 02:21:37,0.1159,follow_up
2025-10-05 02:06:37,2025-10-05 02:36:37,0.0912,follow_up
2025-10-06 01:06:37,2025-10-06 01:36:37,0.7342,follow_up
2025-10-06 01:21:37,2025-10-06 01:51:37,0.1209,follow_up
2025-10-07 01:06:37,2025-10-07 01:36:37,0.7703,follow_up
2025-10-07 01:21:37,2025-10-07 01:51:37,0.0524,follow_up
2025-10-15 00:21:37,2025-10-15 00:51:37,0.4475,follow_up
2025-10-15 00:36:37,2025-10-15 01:06:37,0.2214,follow_up
2025-10-15 08:51:37,2025-10-15 09:21:37,0.3665,follow_up
2025-10-17 00:51:37,2025-10-17 01:21:37,0.2976,follow_up
2025-10-17 04:36:37,2025-10-17 05:06:37,0.5272,follow_up
2025-10-17 04:51:37,2025-10-17 05:21:37,0.1381,follow_up
2025-10-17 09:36:37,2025-10-17 10:06:37,0.0593,follow_up
2025-10-19 02:36:37,2025-10-19 03:06:37,0.4814,follow_up
2025-10-19 02:51:37,2025-10-19 03:21:37,0.9142,follow_up
2025-10-20 06:06:37,2025-10-20 06:36:37,0.159,follow_up
2025-10-21 04:51:37,2025-10-21 05:21:37,0.2548,follow_up
2025-10-21 05:06:37,2025-10-21 05:36:37,0.0681,follow_up
2025-10-22 02:51:37,2025-10-22 03:21:37,0.0736,follow_up
2025-10-31 06:51:37,2025-10-31 07:21:37,0.1342,follow_up
2025-10-31 11:51:37,2025-10-31 12:21:37,0.0553,follow_up
2025-10-31 12:06:37,2025-10-31 12:36:37,0.0565,follow_up
2025-11-03 02:51:37,2025-11-03 03:21:37,0.0613,follow_up
2025-11-03 03:06:37,2025-11-03 03:36:37,0.0737,follow_up
2025-11-06 06:06:37,2025-11-06 06:36:37,0.2081,follow_up
2025-11-10 12:36:37,2025-11-10 13:06:37,0.4518,follow_up
2025-11-10 12:51:37,2025-11-10 13:21:37,0.2588,follow_up
2025-11-20 07:36:37,2025-11-20 08:06:37,0.7729,follow_up
2025-11-24 07:06:37,2025-11-24 07:36:37,0.1357,follow_up
2025-11-24 08:36:37,2025-11-24 09:06:37,0.1366,follow_up
2025-11-24 12:21:37,2025-11-24 12:51:37,0.0692,follow_up
2025-11-24 12:36:37,2025-11-24 13:06:37,0.0564,follow_up
2025-11-25 08:21:37,2025-11-25 08:51:37,0.1372,follow_up
2025-11-28 00:51:37,2025-11-28 01:21:37,0.3432,follow_up
2025-11-28 01:06:37,2025-11-28 01:36:37,0.3118,follow_up
2025-11-30 10:36:37,2025-11-30 11:06:37,0.9181,follow_up
2025-12-01 10:36:37,2025-12-01 11:06:37,0.9923,follow_up
2025-12-01 10:51:37,2025-12-01 11:21:37,0.9733,follow_up
2025-12-03 05:51:37,2025-12-03 06:21:37,1.0,follow_up
2025-12-05 08:51:37,2025-12-05 09:21:37,0.4712,follow_up
2025-12-08 04:36:37,2025-12-08 05:06:37,0.0987,follow_up
2025-12-08 04:51:37,2025-12-08 05:21:37,0.2087,follow_up
2025-12-08 08:51:37,2025-12-08 09:21:37,0.1764,follow_up
2025-12-09 05:36:37,2025-12-09 06:06:37,0.0702,follow_up
2025-12-09 05:51:37,2025-12-09 06:21:37,0.3728,follow_up
2025-12-15 00:51:37,2025-12-15 01:21:37,0.4607,follow_up
2025-12-15 04:21:37,2025-12-15 04:51:37,0.0868,follow_up
2025-12-15 04:36:37,2025-12-15 05:06:37,0.1146,follow_up
2025-12-16 00:36:37,2025-12-16 01:06:37,0.9907,follow_up
2025-12-18 08:21:37,2025-12-18 08:51:37,0.0419,follow_up
2025-12-19 04:06:37,2025-12-19 04:36:37,0.7023,follow_up
2025-12-20 04:51:37,2025-12-20 05:21:37,0.1141,follow_up
2025-12-20 05:06:37,2025-12-20 05:36:37,0.1066,follow_up
2025-12-21 12:06:37,2025-12-21 12:36:37,0.2072,follow_up
2025-12-23 04:36:37,2025-12-23 05:06:37,0.0549,follow_up
2025-12-25 02:06:37,2025-12-25 02:36:37,0.0756,follow_up
2025-12-25 02:21:37,2025-12-25 02:51:37,0.0582,follow_up
2025-12-26 05:06:37,2025-12-26 05:36:37,0.9889,follow_up
2025-12-27 05:21:37,2025-12-27 05:51:37,0.056,follow_up
2025-12-28 08:51:37,2025-12-28 09:21:37,0.0536,follow_up
2025-12-29 05:06:37,2025-12-29 05:36:37,0.0412,follow_up
2025-12-30 08:21:37,2025-12-30 08:51:37,0.9891,follow_up
2025-12-30 08:36:37,2025-12-30 09:06:37,0.9926,follow_up
2025-12-31 03:51:37,2025-12-31 04:21:37,0.21,follow_up
2025-12-31 04:06:37,2025-12-31 04:36:37,0.2033,follow_up
2026-01-01 02:06:37,2026-01-01 02:36:37,0.0597,follow_up
2026-01-01 02:21:37,2026-01-01 02:51:37,0.0581,follow_up
2026-01-01 06:06:37,2026-01-01 06:36:37,0.0382,follow_up
2026-01-01 12:21:37,2026-01-01 12:51:37,0.13,follow_up
2026-01-02 02:06:37,2026-01-02 02:36:37,0.049,follow_up
2026-01-03 09:51:37,2026-01-03 10:21:37,0.0484,follow_up
2026-01-04 02:06:37,2026-01-04 02:36:37,0.0414,follow_up
2026-01-05 00:51:37,2026-01-05 01:21:37,0.0607,follow_up
2026-01-05 01:06:37,2026-01-05 01:36:37,0.059,follow_up
2026-01-08 04:51:37,2026-01-08 05:21:37,0.0869,follow_up
2026-01-08 05:06:37,2026-01-08 05:36:37,0.0443,follow_up
2026-01-08 08:51:37,2026-01-08 09:21:37,0.0809,follow_up
2026-01-08 11:51:37,2026-01-08 12:21:37,0.1556,follow_up
2026-01-09 01:06:37,2026-01-09 01:36:37,0.0622,follow_up
2026-01-09 01:21:37,2026-01-09 01:51:37,0.0529,follow_up
2026-01-09 03:36:37,2026-01-09 04:06:37,0.0408,follow_up
2026-01-10 07:21:37,2026-01-10 07:51:37,0.059,follow_up
2026-01-10 10:36:37,2026-01-10 11:06:37,0.1453,follow_up
2026-01-11 01:51:37,2026-01-11 02:21:37,0.0604,follow_up
2026-01-11 07:21:37,2026-01-11 07:51:37,0.03,follow_up
2026-01-11 12:06:37,2026-01-11 12:36:37,0.1293,follow_up
2026-01-11 12:21:37,2026-01-11 12:51:37,0.108,follow_up
2026-01-13 09:51:37,2026-01-13 10:21:37,0.0492,follow_up
